652b457243e8c47e4eb4824d	Israel-Hamas war: British national heads to Israel to join the frontline	wIQBNTIMgmQ	Highlight 1	Summary 1	0	15
652b457243e8c47e4eb4824d	Israel-Hamas war: British national heads to Israel to join the frontline	wIQBNTIMgmQ	Highlight 2	Summary 2	15	30
652b457243e8c47e4eb4824d	Israel-Hamas war: British national heads to Israel to join the frontline	wIQBNTIMgmQ	Highlight 3	Summary 3	30	45
652b456643e8c47e4eb4824b	Israel-Palestine war: Hamas warns to kill hostages over Israeli strikes | WION	n7uZNye96Kc	The presenter discusses the rising death toll on the Israeli side of the conflict, which has reached 900, while over 687 people have died on the other side.	The video starts by discussing the rising death toll in the conflict between Israel and Gaza's militant group, Hamas.	0	15
652b456643e8c47e4eb4824b	Israel-Palestine war: Hamas warns to kill hostages over Israeli strikes | WION	n7uZNye96Kc	The video captures a group of individuals protesting against Hamas, with some armed men present.	The video captures individuals protesting against Hamas, with some armed men present.	105	120
652b456643e8c47e4eb4824b	Israel-Palestine war: Hamas warns to kill hostages over Israeli strikes | WION	n7uZNye96Kc	The video discusses escalating tensions in Gaza due to Palestinian prisoners being tried in Israel's military courts.	The video discusses escalating tensions in Gaza due to Palestinian prisoners being tried in Israel's military courts.	165	180
652b455f43e8c47e4eb4824a	Hamas Threatens Hostage Executions as Israel Prepares ‘Mass Offensive’ | WSJ	J6M7MuUNiZ8	The video captures a group launching a surprise attack on a country, threatening retaliation for the government's bombings of civilian homes in Gaza.	The video captures a group launching a surprise attack on a country, threatening retaliation for the government's bombings of civilian homes in Gaza.	15	75
652b455f43e8c47e4eb4824a	Hamas Threatens Hostage Executions as Israel Prepares ‘Mass Offensive’ | WSJ	J6M7MuUNiZ8	The 7-day conflict in Gaza, featuring hundreds of Israeli soldiers and dozens of tanks, is shown. Prime Minister Netanyahu delivers a speech on the consequences for Israel's enemies at the end of the war while acknowledging their mistakes.	The 7-day conflict in Gaza, featuring hundreds of Israeli soldiers and dozens of tanks, is shown. Prime Minister Netanyahu delivers a speech on the consequences for Israel's enemies at the end of the war while acknowledging their mistakes.	60	90
652b455f43e8c47e4eb4824a	Hamas Threatens Hostage Executions as Israel Prepares ‘Mass Offensive’ | WSJ	J6M7MuUNiZ8	Israeli civilians face the risk of being killed during Israeli airstrikes on Gaza. The video showcases interviews with different Israelis discussing the challenges of the conflict. The footage includes military vehicles on patrol during an operation against Hamas targets near Gaza's border area.	Israeli civilians face the risk of being killed during Israeli airstrikes on Gaza. The video showcases interviews with different Israelis discussing the challenges of the conflict. The footage includes military vehicles on patrol during an operation against Hamas targets near Gaza's border area.	165	180
652b455943e8c47e4eb48248	Israel-Hamas conflict: Death toll nears 1,600 as Israel vows complete siege of Gaza	BGH0C5pR74w	American fatalities and concerns about hostages kidnapped by Hamas	Newscasters in suits discuss the escalating conflict between Israel and Palestine. They address the confirmation of 11 American fatalities and express concerns about the possibility of more Americans being among the dozens of hostages kidnapped by Hamas.	0	45
652b455943e8c47e4eb48248	Israel-Hamas conflict: Death toll nears 1,600 as Israel vows complete siege of Gaza	BGH0C5pR74w	Tension and hostage situation in a dense smoke-filled area	Amidst the tension and hostage situation, the video shows a convoy of military vehicles, an ambulance, and a fire truck in a dense smoke-filled area. People are seen gathered near buildings, some of them waving at passing vehicles. The situation appears critical and calls for a swift resolution.	75	165
652b455943e8c47e4eb48248	Israel-Hamas conflict: Death toll nears 1,600 as Israel vows complete siege of Gaza	BGH0C5pR74w	Missile defense system fully activated	The video showcases the missile defense system in full activation as destruction unfolds.	90	105
652b453743e8c47e4eb48247	Hezbollah: Ready to join Hamas in war on Israel	6Rai-O_wn-8	The video shows live news coverage of the border conflict between Israel and Lebanon, including an explosion at a border checkpoint and artillery fires.	A live news channel reports on an explosion at a border checkpoint between Israel and Lebanon. Israeli troops unleash artillery fires across the border.	15	75
652b453743e8c47e4eb48247	Hezbollah: Ready to join Hamas in war on Israel	6Rai-O_wn-8	The presenter discusses the involvement of Hezbollah and Iran in the conflict and the potential game-changing impact.	Hezbollah and Iran are discussed in a live news presentation, specifically their involvement in the conflict in Lebanon. The potential for a war with Hezbollah looms.	90	120
652b453743e8c47e4eb48247	Hezbollah: Ready to join Hamas in war on Israel	6Rai-O_wn-8	A woman provides live commentary on the border conflict, showcasing images of smoke, flames, and burning buildings.	A woman in a red dress provides live commentary on the border conflict between Israel and Lebanon, showcasing images of smoke, flames, and burning buildings.	135	150
652b453243e8c47e4eb48246	Israel and the Palestinians: a century of conflict	oIWqTIFRlYU	The video provides an overview of the Israel-Palestine conflict and the displacement of Palestinians.	The video provides an overview of the Israel-Palestine conflict and the displacement of Palestinians.	135	195
652b453243e8c47e4eb48246	Israel and the Palestinians: a century of conflict	oIWqTIFRlYU	The video showcases a historical event when a letter of support for the creation of a Jewish state in the Middle East was delivered.	The video showcases a historical event when a letter of support for the creation of a Jewish state in the Middle East was delivered.	30	45
652b453243e8c47e4eb48246	Israel and the Palestinians: a century of conflict	oIWqTIFRlYU	This video captures a dangerous fire breaking out at night, engulfing an area surrounded by buildings.	This video captures a dangerous fire breaking out at night, engulfing an area surrounded by buildings.	165	180
652b452c43e8c47e4eb48245	Gaza neighborhood Rimal leveled by Israel airstrikes | Latest war news	fiS4-9-rW9U	Amidst the chaos and destruction caused by conflict, a man bravely carries an injured person on a stretcher as others gather around to help.	Amidst the chaos and destruction caused by conflict, a man bravely carries an injured person on a stretcher as others gather around to help.	45	75
652b452c43e8c47e4eb48245	Gaza neighborhood Rimal leveled by Israel airstrikes | Latest war news	fiS4-9-rW9U	The speaker discusses the challenging situation and bleak future of Gaza, emphasizing the statement made by Wahiba Sirsawi that it will take five years for Gazans to recover after the conflict. She also mentions the potential for more conflicts in the future.	The speaker discusses the challenging situation and bleak future of Gaza, emphasizing the statement made by Wahiba Sirsawi that it will take five years for Gazans to recover after the conflict. She also mentions the potential for more conflicts in the future.	90	105
652b452c43e8c47e4eb48245	Gaza neighborhood Rimal leveled by Israel airstrikes | Latest war news	fiS4-9-rW9U	Amidst ongoing conflict, fishermen use a port while Hamas launches rockets toward Ashkelon.	Amidst ongoing conflict, fishermen use a port while Hamas launches rockets toward Ashkelon.	120	135
652b452643e8c47e4eb48244	22-year-old describes Gaza amid Israel-Hamas war	pINho0Y6_2Q	A woman in black attire discusses the struggles of living in Gaza	The woman shares the devastation of homes and the loss of her workplace in Gaza, causing her sleepless nights.	0	15
652b452643e8c47e4eb48244	22-year-old describes Gaza amid Israel-Hamas war	pINho0Y6_2Q	A woman in white attire is seated indoors, discussing the 'Struggles in Gaza' conflict and displacement	She emphasizes the challenges faced by residents, acknowledging the lack of available transcription.	30	45
652b452643e8c47e4eb48243	Disinformation spreads on Israel-Hamas war across social media	ul-kAN0aMCY	Misinformation about the allocation of funds for Israel is being spread rapidly in this video.	The video highlights the impact of XQ hackers on social media platforms, emphasizing the spread of misleading information about the allocation of funds for Israel.	135	150
652b452643e8c47e4eb48243	Disinformation spreads on Israel-Hamas war across social media	ul-kAN0aMCY	Thierry Breton demands immediate action from Elon Musk regarding platform security, giving him a 24-hour deadline.	Thierry Breton sends a demand to Elon Musk, urging him to take immediate action to address platform security.	195	210
652b452643e8c47e4eb48243	Disinformation spreads on Israel-Hamas war across social media	ul-kAN0aMCY	The man highlights the significance of finding reliable sources, particularly in difficult times like these.	The man emphasizes the importance of relying on reliable sources, especially during challenging times.	240	255
652b451b43e8c47e4eb48242	Israel-Hamas war: Thousands of bombs rain down on Gaza	ZyKB1kwVbdY	Continuous bombings in Gaza City and its devastating impact	The video captures the aftermath of Israeli airstrikes, with people scavenging through the rubble and attending to the injured. It is a stark depiction of the devastation caused by the ongoing conflict.	75	165
652b451b43e8c47e4eb48242	Israel-Hamas war: Thousands of bombs rain down on Gaza	ZyKB1kwVbdY	Condemnation of Hamas and replacement of a distracted member	The man in formal attire strongly condemns Hamas's use of human shields during the ongoing conflict, describing it as a double war crime. He urges the Gaza population to move away from Hamas.	240	255
652b451b43e8c47e4eb48242	Israel-Hamas war: Thousands of bombs rain down on Gaza	ZyKB1kwVbdY	Escalating war and its devastating consequences	The video concludes by emphasizing that the war is set to escalate with devastating consequences.	270	285
652b451643e8c47e4eb48241	Israeli hostage stories emerge after being rescued from Hamas	On9eHp_sbl8	A man provides updates on the ongoing war in Israel and the national unity	Israel is in a sense of stunned national unity after this horrific attack.	0	15
652b451643e8c47e4eb48241	Israeli hostage stories emerge after being rescued from Hamas	On9eHp_sbl8	A reporter captures an incident involving smoke emanating from a building in Gaza	A reporter captures an incident involving smoke emanating from a building in Gaza.	60	75
652b451643e8c47e4eb48241	Israeli hostage stories emerge after being rescued from Hamas	On9eHp_sbl8	The aftermath of an attack on a gas storage facility during a conflict	The aftermath of an attack on a gas storage facility located in a green zone during a conflict.	165	180
652b451043e8c47e4eb4823f	Mapping out the Israel-Hamas war: Looking at Gaza’s tunnel system | On Balance	PrBNhkizB6E	Hezbollah's massive drone launch as part of Israel's two-front war	A man in formal attire discusses Hezbollah's massive drone launch as part of Israel's two-front war.	0	45
652b451043e8c47e4eb4823f	Mapping out the Israel-Hamas war: Looking at Gaza’s tunnel system | On Balance	PrBNhkizB6E	Israel's strategy against Hezbollah and Iran's insurance policy	A man in formal attire discusses Israel's strategy against Hezbollah, emphasizing the need for significant forces to guard against potential attacks. He predicts Iran's actions as part of their two-front war and highlights their insurance policy.	30	105
652b451043e8c47e4eb4823f	Mapping out the Israel-Hamas war: Looking at Gaza’s tunnel system | On Balance	PrBNhkizB6E	Difficulties of a ground invasion in Gaza during Israel's two-front war	The video analyzes the difficulties of a ground invasion in Gaza during Israel's two-front war, highlighting the strategic significance of the region for Iran.	60	135
652b44ef43e8c47e4eb4823e	Israel-Hamas War: Death toll rises to 1,600, including 14 Americans	vnqaYzZkkac	Death toll rises in Israel-Hamas conflict	The video provides relevant information about the Israel-Hamas conflict, featuring a discussion between two individuals in suits. They highlight the escalating tensions and provide contextual information for viewers.	0	15
652b44ef43e8c47e4eb4823e	Israel-Hamas War: Death toll rises to 1,600, including 14 Americans	vnqaYzZkkac	U.S. support for Israel's security interests	President Biden and his cabinet members discuss U.S. support for Israel's security interests amidst the Israel-Hamas conflict, highlighting the allocation of additional military assistance.	60	75
652b44ef43e8c47e4eb4823e	Israel-Hamas War: Death toll rises to 1,600, including 14 Americans	vnqaYzZkkac	Desperate search for missing son	A couple desperately searches for their missing son during the Israel-Hamas conflict, relying on a witness who saw him in a bomb shelter.	90	105
652b44e943e8c47e4eb4823d	Israel-Hamas war sparks protests around the world	YTR-sx5XEOk	Prime Minister of Canada, Trudeau, delivering a speech on the importance of unity and conflict resolution.	The Prime Minister of Canada, Trudeau, delivers a powerful speech emphasizing the importance of unity and conflict resolution.	30	75
652b44e943e8c47e4eb4823d	Israel-Hamas war sparks protests around the world	YTR-sx5XEOk	The video highlights the ongoing conflict between Israel and Gaza, with a focus on Hamas' rocket attacks on civilians.	Throughout the video, there is a gripping portrayal of the ongoing conflict between Israel and Gaza, with a focus on the rocket attacks carried out by Hamas.	195	210
652b44e943e8c47e4eb4823c	Israel strikes back against Hamas, as Americans killed in the war are being identified	iBbFe6kx6EI	American Couple Deborah and Shlomi Matias Shot Dead by Hamas Fighters	The video captures the deaths of an American couple, Deborah and Shlomi Matias, who were shot dead by Hamas fighters. It includes emotional interviews with grieving family members and friends, highlighting the impact of the tragic event.	30	120
652b44e943e8c47e4eb4823c	Israel strikes back against Hamas, as Americans killed in the war are being identified	iBbFe6kx6EI	Israel's sophisticated army and intelligence failures lead to an unforeseen attack	The video discusses Israel's sophisticated army and intelligence failures that resulted in an unforeseen attack. It mentions conflicts between Israelis and Palestinians and highlights an incident at a music festival where American tourists were killed.	165	210
652b44e943e8c47e4eb4823c	Israel strikes back against Hamas, as Americans killed in the war are being identified	iBbFe6kx6EI	The importance of recognizing civilian casualties in conflicts	The video emphasizes the significance of recognizing civilian casualties in conflicts, particularly in the ongoing Israel-Palestine conflict.	195	210
652b44c843e8c47e4eb4823b	Israeli official confirms women were raped during Hamas attack	gvDXxL-PdF4	The news anchor reports on the recent attack on West Bank settlers by Palestinian gunmen.	The situation in Israel has escalated with multiple fatalities and incidents of violence.	165	195
652b44c843e8c47e4eb4823b	Israeli official confirms women were raped during Hamas attack	gvDXxL-PdF4	The man in the video discusses the emotional impact of President Biden's speech at the White House and expresses his inability to handle similar situations that occurred during his visit to Israel amidst ongoing tensions.	The man in the video reflects on the emotional impact of President Biden's speech and his personal experiences in Israel.	180	195
652b44c843e8c47e4eb4823b	Israeli official confirms women were raped during Hamas attack	gvDXxL-PdF4	Two female anchors discuss the Israel crisis on Newsweek's 'The Daily Beast' with guest Raf Sanchez.	Two female anchors engage in a discussion about the ongoing Israel crisis with guest Raf Sanchez.	195	210
652b44c343e8c47e4eb4823a	Israel-Hamas war: Sky News visits site of music festival massacre	HT7FEugxaHw	The aftermath of a devastating incident is captured in this video, showing the destruction of vehicles and the presence of individuals in black attire moving among the wreckage.	The aftermath of a devastating attack at an Israeli festival, soldiers and recovery specialists conduct searches for human remains amidst the wreckage. The bodies are carefully examined before being transported to the hospital.	60	90
652b44c343e8c47e4eb4823a	Israel-Hamas war: Sky News visits site of music festival massacre	HT7FEugxaHw	Armed soldiers pursue a suspect and place him under intense scrutiny.	Soldiers start running unexpectedly.	90	120
652b44c343e8c47e4eb4823a	Israel-Hamas war: Sky News visits site of music festival massacre	HT7FEugxaHw	The ongoing tension in southern Israel has created a volatile and dangerous situation, leading to the presence of armed forces for security measures.	This type of encounter has been happening since Saturday in southern Israel. It shows how volatile the situation still is. The reason we have so many forces here is because this whole area is still dangerous.	120	150
652b44bd43e8c47e4eb48239	Netanyahu vows to wipe Hamas off the map as Gaza siege continues	Pwny3vOQShI	The video captures a tense and dangerous situation as someone drives on the highway towards Ashkelon, a city that has experienced numerous rocket attacks from Hamas.	The video captures the intense and dangerous situation in Ashkelon, a city that has been targeted by Hamas rocket attacks. The tension is palpable as sirens blare, and people quickly take cover in ditches. Though the rockets strike elsewhere, an apartment block is devastated by incoming fire.	0	45
652b44bd43e8c47e4eb48239	Netanyahu vows to wipe Hamas off the map as Gaza siege continues	Pwny3vOQShI	The man in black attire highlights the effectiveness of the Iron Dome defense system in preventing casualties during previous strikes in Gaza. He shares his firsthand experience of holding a piece of shrapnel and reveals that no one was killed in the earlier attack.	Miraculously, the Iron Dome defense system prevents casualties, but the man in black attire laments the loss of innocent lives and appeals for international help to stop terrorism.	75	120
652b44bd43e8c47e4eb48239	Netanyahu vows to wipe Hamas off the map as Gaza siege continues	Pwny3vOQShI	Fresh images of the aftermath of the massacres have emerged, showing the destruction and ruins of houses in Be'eri.	The aftermath of the war is depicted in grim scenes, showing the destruction of houses and the emotional toll on emergency workers.	120	165
652b44b843e8c47e4eb48238	Israel-Hamas war: Rockets fired towards Israel	aFnJD0Ed7Xo	Israeli security forces attempt to regain control near the city of Netivot as two militants are stopped in their car.	Amid days of intense warfare, Israeli security forces attempt to regain control near the city of Netivot as two militants are stopped in their car.	60	90
652b44b843e8c47e4eb48238	Israel-Hamas war: Rockets fired towards Israel	aFnJD0Ed7Xo	The ongoing conflict between Hamas and Israel's defense forces in Gaza City has resulted in extensive damage to buildings. Air strikes have bombarded the residential and commercial district, causing many residents to be displaced.	The ongoing conflict between Hamas and Israel's defense forces in Gaza City has resulted in extensive damage to buildings. Air strikes have bombarded the residential and commercial district, causing many residents to be displaced.	105	150
652b44b843e8c47e4eb48238	Israel-Hamas war: Rockets fired towards Israel	aFnJD0Ed7Xo	An elderly man laments the loss caused by a conflict, expressing his grief and fear.	In this emotional video, an elderly man laments the loss caused by a conflict, expressing his grief and fear.	165	195
652b44b243e8c47e4eb48237	Israel-Gaza: Conflict moves to the air as rocket attacks increase	L6bTnsQYD5I	Missiles launched amidst a furious barrage in Ashkelon	The video captures the chaos and danger as missiles are launched in Ashkelon amidst a furious barrage.	0	15
652b44b243e8c47e4eb48237	Israel-Gaza: Conflict moves to the air as rocket attacks increase	L6bTnsQYD5I	Chaos and injuries at the scene of an incident in Ashkelon	Amidst the chaos and injuries at the scene of an incident, a group of police officers can be seen running on the road.	75	105
652b44b243e8c47e4eb48237	Israel-Gaza: Conflict moves to the air as rocket attacks increase	L6bTnsQYD5I	Political tensions and mobilization of troops in Israel's border towns	A man expresses concern about the unexplained disappearance of soldiers and discusses Israel's mobilization of a significant number of troops for an upcoming war.	150	180
652b44ad43e8c47e4eb48235	Israel-Hamas war: Israeli soldiers gear up to enter Gaza	y4Q5IFsFtsc	A man provides commentary on the conflict situation while standing outside amidst trees.	A man provides commentary on the conflict situation while standing outside amidst trees. He describes the sound of sirens followed by rockets taking off and explosions occurring directly above them.	30	120
652b44ad43e8c47e4eb48235	Israel-Hamas war: Israeli soldiers gear up to enter Gaza	y4Q5IFsFtsc	The military personnel prepare for their ground offensive in Gaza, discussing strategies and operations.	The military personnel prepare for their ground offensive in Gaza, discussing strategies and operations. Tanks and armored vehicles are mobilized for the mission.	165	180
652b44ad43e8c47e4eb48235	Israel-Hamas war: Israeli soldiers gear up to enter Gaza	y4Q5IFsFtsc	Amidst the ongoing conflict in Gaza, a group of armed soldiers vigilantly stands behind a fence as cars and people pass by.	Amidst the ongoing conflict in Gaza, a group of armed soldiers vigilantly stands behind a fence as cars and people pass by. News reporters cover the events as tensions rise.	195	210
652b447043e8c47e4eb48234	Israel-Hamas War: First Batch Of Indian Passengers Board Flight Back To India	rRhGM9x3RbY	A group of individuals in an airport lobby engage in conversations and prepare to board their flights.	A group of individuals in an airport lobby engage in conversations and prepare to board their flights, in a video discussing the end of the H1B Visa Ban.	15	60
652b446c43e8c47e4eb48233	Amid Israel-Hamas War, What is Happening in Gaza? | Subscribe to Firstpost	goEgKffFS2Q	The woman discusses the indiscriminate bombings in Gaza and the high population density.	A woman in a blue dress discusses Gaza's humanitarian crisis and the high population density contributing to the ongoing bombings.	0	25
652b446c43e8c47e4eb48233	Amid Israel-Hamas War, What is Happening in Gaza? | Subscribe to Firstpost	goEgKffFS2Q	The video sheds light on the humanitarian crisis in Gaza and the impact of Israel-controlled checkpoints.	The video sheds light on the humanitarian crisis in Gaza and the impact of Israel-controlled checkpoints. Gazans gather at the Rafah border checkpoint, the only open point to Egypt, as they face numerous challenges and restrictions. 	30	55
652b446c43e8c47e4eb48233	Amid Israel-Hamas War, What is Happening in Gaza? | Subscribe to Firstpost	goEgKffFS2Q	A woman in a black dress highlights the dire humanitarian crisis in Gaza caused by the deliberate actions of Israel.	A woman in a black dress highlights the dire humanitarian crisis in Gaza caused by the deliberate actions of Israel, affecting the availability of essential resources and leading to an unspeakable tragedy.	45	58
652b446b43e8c47e4eb48232	Guerra Israel x Hamas: Vídeo mostra como membros do Hamas entraram em kibutz e mataram 100 pessoas	0osig9rohWQ	The CCTV footage captures various scenes on a road, including an empty street with a barrier and trees, a car arriving and pausing briefly before continuing, visible traffic with pedestrians, an accident involving a red car and a wall or barrier, and finally a person walking towards a gate carrying a bag on their shoulder.	The CCTV footage takes us on a journey through a bustling road.	0	15
652b446b43e8c47e4eb48232	Guerra Israel x Hamas: Vídeo mostra como membros do Hamas entraram em kibutz e mataram 100 pessoas	0osig9rohWQ	A group of military personnel are seen walking on a road, possibly on their way to Barcelos Golf Club.	The video showcases a group of military personnel walking on a road.	15	30
652b446b43e8c47e4eb48232	Guerra Israel x Hamas: Vídeo mostra como membros do Hamas entraram em kibutz e mataram 100 pessoas	0osig9rohWQ	The video shows a car being stopped by the police after two pedestrians are seen on the road.	The police stop a car after two pedestrians are spotted on the road.	30	45
652b444c43e8c47e4eb48231	Israel vs Hamas: Five Videos that Define the War | Vantage with Palki Sharma |Subscribe to Firstpost	WeDSgaRRWK0	Five videos that define this war.	The video starts by introducing five defining moments of a war.	0	15
652b444c43e8c47e4eb48231	Israel vs Hamas: Five Videos that Define the War | Vantage with Palki Sharma |Subscribe to Firstpost	WeDSgaRRWK0	Scenes of rockets, buildings on fire, and fireworks.	The second video explores the contrasting themes of horror and unity with striking visuals.	15	30
652b444c43e8c47e4eb48231	Israel vs Hamas: Five Videos that Define the War | Vantage with Palki Sharma |Subscribe to Firstpost	WeDSgaRRWK0	People expressing their emotions in distressing situations.	The video captures different scenes in an urban setting, where people are seen expressing their emotions.	30	45
652b444943e8c47e4eb48230	Jewish schools CLOSE over children safety concerns as Israel-Hamas war escalates #GBNews	Awi66-v5aOs	A protest is taking place with individuals holding flags and a man speaking into a microphone. There is a police presence to maintain order.	The video captures a lively protest scene with individuals expressing their views and the presence of the police to ensure order.	15	30
652b444943e8c47e4eb48230	Jewish schools CLOSE over children safety concerns as Israel-Hamas war escalates #GBNews	Awi66-v5aOs	Amidst a lively protest, people gather outside, expressing their support and solidarity.	The video shows people gathering outside during the protest, demonstrating their support and solidarity.	30	45
652b444943e8c47e4eb48230	Jewish schools CLOSE over children safety concerns as Israel-Hamas war escalates #GBNews	Awi66-v5aOs	North London Jewish schools close due to safety concerns during Israel-Hamas conflict	Four Jewish schools in North London temporarily close due to safety concerns for the children amidst the Israel-Hamas conflict.	0	15
652b443543e8c47e4eb4822f	Israel Air Force Rains Fire On Hamas Naval HQ In Gaza	Sc62_pL-UiM	The chaos unfolds in Hiba Al Jabal as people flee from an unknown threat.	"The city is caught in the midst of a ""Horrific City Attack."""	15	30
652b443543e8c47e4eb4822f	Israel Air Force Rains Fire On Hamas Naval HQ In Gaza	Sc62_pL-UiM	The aftermath of a devastating attack on a city is captured in this video.	The video depicts a city under attack, with buildings engulfed in smoke and fire.	30	45
652b442943e8c47e4eb4822e	Fake News Over Israel-Hamas War | Vantage with Palki Sharma | Subscribe to Firstpost	O1nGHJro1TI	The impact of misinformation in warfare and its spread through social media platforms	The video highlights the impact of misinformation in warfare and how it spreads through social media platforms like Facebook, TikTok, and Instagram.	15	30
652b441f43e8c47e4eb4822c	Israel vs Hamas: Weapons of War | Vantage with Palki Sharma | Subscribe to Firstpost	QvCIutWfWXE	The ongoing conflict and its devastating consequences are highlighted.	The ongoing conflict and its devastating consequences are highlighted, particularly the central role of weaponry and the firing of rockets at Israel.	0	15
652b441f43e8c47e4eb4822c	Israel vs Hamas: Weapons of War | Vantage with Palki Sharma | Subscribe to Firstpost	QvCIutWfWXE	A conflict between Israel and Hamas in Gaza intensifies as airstrikes raid the area.	A conflict between Israel and Hamas in Gaza intensifies as airstrikes raid the area.	15	30
652b441f43e8c47e4eb4822c	Israel vs Hamas: Weapons of War | Vantage with Palki Sharma | Subscribe to Firstpost	QvCIutWfWXE	The video explores the scale and sophistication of Hamas' attack, as well as Israel's response and the weapons of war involved.	The video explores the scale and sophistication of Hamas' attack, as well as Israel's response and the weapons of war involved.	30	40
652b441a43e8c47e4eb4822b	Israel-Hamas War: इजरायल के खिलाफ और Palestine के साथ Congress, वजह जानकर हैरान हो जाएंगे | ABP LIVE	WtYoebFxfiw	The video captures a meeting in progress where participants are seated around a table. A person stands up and gestures towards an item on the table, while others observe. The scene shifts to a gathering of people in a different location.	A meeting in progress where participants discuss an item on the table, followed by a gathering of people in a different location.	15	45
652b441a43e8c47e4eb4822b	Israel-Hamas War: इजरायल के खिलाफ और Palestine के साथ Congress, वजह जानकर हैरान हो जाएंगे | ABP LIVE	WtYoebFxfiw	The video captures a chaotic scene of smoke and flames as individuals rush towards the source while others watch from afar, suggesting the presence of a dangerous situation.	A chaotic scene with smoke and flames as individuals rush towards a dangerous source.	75	90
652b441a43e8c47e4eb4822b	Israel-Hamas War: इजरायल के खिलाफ और Palestine के साथ Congress, वजह जानकर हैरान हो जाएंगे | ABP LIVE	WtYoebFxfiw	The video captures a chaotic scene of a building on fire and people trying to rescue survivors amidst the chaos.	A chaotic scene of a building on fire with people attempting to rescue survivors.	105	120
652b441543e8c47e4eb4822a	Oil prices spike following Israel-Hamas war	LNVaVyk2REY	The video showcases cityscapes and vehicles moving on the roads.	The video begins with captivating cityscapes and vehicles bustling on the roads.	0	15
652b441543e8c47e4eb4822a	Oil prices spike following Israel-Hamas war	LNVaVyk2REY	The video showcases the current state of gas prices at a gas station, with vehicles waiting to refuel.	The scenes transition to a gas station, with vehicles patiently waiting to refuel.	15	30
652b441543e8c47e4eb4822a	Oil prices spike following Israel-Hamas war	LNVaVyk2REY	This video explains the global impact of oil prices, including their effect on inflation and economic growth.	A presentation delves into the global impact of oil prices. It explores how these prices affect inflation and economic growth.	30	45
652b440043e8c47e4eb48229	Israel-Hamas war: US shipment of advanced weaponry lands in Israel	JAEIc2183a0	The video captures the process of loading cargo onto a cargo plane, with individuals standing below the aircraft.	A cargo plane is being loaded with equipment as two men stand below its wing.	0	15
652b440043e8c47e4eb48229	Israel-Hamas war: US shipment of advanced weaponry lands in Israel	JAEIc2183a0	Workers at a factory load a cargo plane with packages using a crane.	The video captures the process of loading cargo onto a cargo plane, with individuals standing below the aircraft.	15	30
652b440043e8c47e4eb48229	Israel-Hamas war: US shipment of advanced weaponry lands in Israel	JAEIc2183a0	"The news logo ""Sky News"" is shown during the loading process."	"Workers at a factory load a cargo plane with packages using a crane, and the news logo ""Sky News"" is shown during the loading process."	30	31
652b43fc43e8c47e4eb48228	Israel-Hamas War: India Launches Operation Ajay | Vantage with Palki Sharma |Subscribe to Firstpost	uAfdixK_uxE	India launches Operation Ajay to help Indians return home from Israel	India launches Operation Ajay to assist Indians in returning home from Israel.	0	15
652b43fc43e8c47e4eb48228	Israel-Hamas War: India Launches Operation Ajay | Vantage with Palki Sharma |Subscribe to Firstpost	uAfdixK_uxE	"This video explores India's mediation potential in the context of Indian-Israeli relations during ""Operation Ajay"""	"The video discusses India's mediation potential in the context of Indian-Israeli relations during ""Operation Ajay""."	15	30
652b43fc43e8c47e4eb48228	Israel-Hamas War: India Launches Operation Ajay | Vantage with Palki Sharma |Subscribe to Firstpost	uAfdixK_uxE	Netanyahu discusses India's potential for mediation and highlights Prime Minister Modi's visits to Israel and the UAE	Netanyahu highlights India's potential for mediation and mentions Prime Minister Modi's visits to Israel and the UAE.	30	45
652b43f643e8c47e4eb48227	Anderson Cooper Fights Tears On Live TV Over Israel-Hamas War #shorts	Cq8N7KOjYrw	Anderson Cooper struggles to maintain composure while discussing the Israel-Hamas war.	Anderson Cooper is struggling to hold back his emotions over the Israel-Hamas war.	0	15
652b43f643e8c47e4eb48227	Anderson Cooper Fights Tears On Live TV Over Israel-Hamas War #shorts	Cq8N7KOjYrw	An Israeli woman's emotional plea for her family's safety brings tears during a live broadcast from Tel Aviv.	The network's interview with an Israeli woman pleading for her family's safety as they remain held hostage brought tears during a live broadcast from Tel Aviv.	15	30
652b43f643e8c47e4eb48227	Anderson Cooper Fights Tears On Live TV Over Israel-Hamas War #shorts	Cq8N7KOjYrw	This news report highlights the emotional struggles of Israelis and Hamas during the conflict.	The gravity of the situation becomes apparent as a live broadcast from Tel Aviv captures the desperate plea of an Israeli woman for her family's safety.	30	37
652b43f143e8c47e4eb48226	Pro-Palestinian rally met by Israel supporters in NYC, Hochul slams demonstration after Hamas attack	7fmahzTQppw	A political rally organized by the Democratic Socialists of America, featuring Representative Alexandria Ocasio-Cortez.	A political rally organized by the Democratic Socialists of America, featuring Representative Alexandria Ocasio-Cortez.	60	90
652b43f143e8c47e4eb48226	Pro-Palestinian rally met by Israel supporters in NYC, Hochul slams demonstration after Hamas attack	7fmahzTQppw	The video captures footage from a rally involving people holding flags and signs, with a man speaking into a microphone. It raises questions about elected officials endorsed by the Democratic Socialists of America and whether they will continue to accept the endorsement. It also mentions the possibility of the Hamas rally in Times Square being reversed.	The video captures footage from a rally involving people holding flags and signs, with a man speaking into a microphone. It raises questions about elected officials endorsed by the Democratic Socialists of America and whether they will continue to accept the endorsement. It also mentions the possibility of the Hamas rally in Times Square being reversed.	90	105
